animal_id,species,breed,age_years,sex,weight_kg,activity_level,diet_type,daily_calories,protein_percent,fat_percent,previous_diseases,region,avg_temperature_c,humidity_percent,rainfall_mm,air_quality_index,local_outbreak_risk_index,symptoms_current,predicted_disease,prediction_date,vet_recommended_action
14991,Rabbit,Holland Lop,14.9,F,3.3,High,Raw + Veg Mix,1643.0,30.3,12.7,None,"Gujarat, India",31.5,36.4,12.0,147.2,0.33,None,None,2025-10-22,Routine Checkup
14992,Hamster,Roborovski,12.6,F,8.2,Low,Dry + Wet Mix,1361.0,35.0,15.4,Ear Infection,"Kerala, India",27.0,88.3,258.2,49.1,0.37,Lethargy,None,2025-09-25,Routine Checkup
14993,Dog,German Shepherd,7.5,F,38.0,High,Homemade Cooked,523.0,32.0,15.8,None,"Kerala, India",26.1,72.7,222.3,51.8,0.22,None,None,2025-10-02,Routine Checkup
14994,Hamster,Roborovski,0.9,M,8.0,Low,Homemade Cooked,395.0,23.2,10.1,Parvovirus,"Tamil Nadu, India",33.8,74.0,166.5,44.3,0.39,Vomiting,None,2025-10-13,Routine Checkup
14995,Hamster,Syrian,13.6,M,5.7,Low,Dry + Wet Mix,2136.0,29.6,12.7,None,"Maharashtra, India",31.8,46.3,175.0,111.3,0.29,Sneezing,Respiratory Infection,2025-10-10,Provide joint supplements
14996,Bird,Parakeet,8.8,M,11.6,Medium,Raw + Veg Mix,1375.0,25.9,12.1,Feline Upper Resp Infection,"Tamil Nadu, India",30.0,65.7,132.6,78.6,0.25,Limping,Arthritis,2025-10-01,Vet exam and vaccination update
14997,Hamster,Syrian,10.9,F,2.9,Low,Homemade Cooked,1752.0,23.1,16.8,Arthritis,"Gujarat, India",30.2,56.0,24.6,113.2,0.4,None,None,2025-09-27,Routine Checkup
14998,Hamster,Roborovski,10.0,F,5.2,Medium,Homemade Cooked,1729.0,24.3,17.6,Parvovirus,"Tamil Nadu, India",33.4,62.2,117.3,70.5,0.19,Vomiting,None,2025-10-19,Routine Checkup
14999,Rabbit,Holland Lop,14.1,F,5.7,High,Mixed Diet,1107.0,33.3,13.5,Ear Infection,"Maharashtra, India",23.8,67.4,240.7,61.4,0.21,None,None,2025-10-17,Routine Checkup
15000,Bird,Parakeet,7.7,M,4.2,High,Mixed Diet,1164.0,34.2,17.2,Arthritis,"Tamil Nadu, India",26.8,68.2,126.2,84.6,0.25,Vomiting,None,2025-10-09,Routine Checkup
15001,Cat,Bengal,8.5,M,11.5,Medium,Dry + Wet Mix,1114.0,24.1,13.2,None,"Maharashtra, India",26.9,49.0,228.3,74.3,0.18,None,None,2025-10-23,Routine Checkup
15002,Rabbit,Netherland Dwarf,2.5,M,8.5,High,Homemade Cooked,461.0,30.8,13.9,None,"Delhi, India",31.4,36.4,41.1,222.2,0.45,Lethargy,None,2025-10-10,Routine Checkup
15003,Dog,Golden Retriever,1.6,M,12.5,Low,Dry + Wet Mix,1496.0,28.7,16.3,Ear Infection,"Maharashtra, India",30.8,62.8,62.2,54.2,0.27,Sneezing,None,2025-10-15,Routine Checkup
15004,Hamster,Roborovski,5.9,M,3.9,Medium,Dry + Wet Mix,1537.0,34.0,19.5,Feline Upper Resp Infection,"Kerala, India",25.1,71.3,153.4,41.3,0.17,Loss of Appetite,None,2025-09-23,Routine Checkup
15005,Dog,German Shepherd,9.3,F,38.2,Medium,Raw + Veg Mix,709.0,21.8,12.6,None,"Gujarat, India",27.0,30.9,30.2,78.4,0.33,Sneezing,Ear Infection,2025-10-05,Administer antibiotics
15006,Rabbit,Holland Lop,12.0,F,7.3,High,Homemade Cooked,1861.0,24.4,18.8,None,"Tamil Nadu, India",32.4,74.7,163.4,84.9,0.35,Sneezing,None,2025-09-27,Routine Checkup
15007,Rabbit,Netherland Dwarf,3.5,F,9.6,High,Mixed Diet,636.0,25.4,17.5,None,"Kerala, India",26.8,77.2,275.6,39.4,0.37,None,None,2025-10-21,Routine Checkup
15008,Bird,Canary,7.6,F,9.9,Medium,Raw + Veg Mix,1505.0,29.0,10.7,None,"Kerala, India",29.5,84.1,266.3,30.9,0.38,Lethargy,None,2025-10-21,Routine Checkup
15009,Dog,German Shepherd,6.6,M,23.3,Low,Raw + Veg Mix,1901.0,30.5,18.3,Parvovirus,"Tamil Nadu, India",25.3,61.4,109.5,86.3,0.36,Vomiting,Feline Upper Resp Infection,2025-10-15,Vet exam and vaccination update
15010,Dog,Labrador,3.9,F,10.0,High,Raw + Veg Mix,1404.0,34.1,10.7,Ear Infection,"Delhi, India",38.3,49.7,40.3,263.1,0.43,Sneezing,None,2025-10-23,Routine Checkup
15011,Rabbit,Netherland Dwarf,3.2,M,9.8,High,Homemade Cooked,1741.0,23.8,11.2,Ear Infection,"Gujarat, India",29.2,38.6,81.1,87.2,0.3,None,None,2025-10-09,Routine Checkup
15012,Hamster,Syrian,14.3,F,3.9,Medium,Mixed Diet,302.0,33.2,19.3,Arthritis,"Gujarat, India",36.5,30.9,146.9,99.9,0.26,None,None,2025-10-06,Routine Checkup
15013,Bird,Cockatiel,9.7,M,3.6,High,Dry + Wet Mix,1614.0,32.3,11.5,Arthritis,"Maharashtra, India",26.6,59.0,129.9,114.7,0.36,Loss of Appetite,Arthritis,2025-10-14,Vet exam and vaccination update
15014,Bird,Canary,10.8,F,4.4,Low,Commercial Kibble,1731.0,24.1,15.2,Arthritis,"Tamil Nadu, India",34.9,72.2,143.2,60.4,0.23,Limping,None,2025-10-13,Routine Checkup
15015,Rabbit,Netherland Dwarf,15.0,M,5.0,Low,Mixed Diet,2196.0,32.1,18.1,Arthritis,"Maharashtra, India",23.9,59.6,133.0,119.0,0.46,Sneezing,None,2025-10-17,Routine Checkup
15016,Rabbit,Netherland Dwarf,8.6,M,4.4,Medium,Homemade Cooked,787.0,25.1,12.6,None,"Kerala, India",25.7,72.7,157.1,58.1,0.22,Sneezing,None,2025-10-08,Routine Checkup
15017,Dog,Beagle,7.8,M,5.6,High,Homemade Cooked,718.0,21.7,18.5,Feline Upper Resp Infection,"Kerala, India",31.5,89.3,329.1,46.6,0.29,Watery Eyes,Parvovirus,2025-10-06,Administer antibiotics
15018,Cat,Siamese,10.1,F,5.9,Medium,Raw + Veg Mix,1925.0,31.5,17.4,Ear Infection,"Delhi, India",33.1,23.9,61.2,207.9,0.4,None,None,2025-10-14,Routine Checkup
15019,Cat,Siamese,13.9,F,11.4,High,Dry + Wet Mix,569.0,34.2,14.9,None,"Kerala, India",28.1,82.9,179.0,44.1,0.35,None,None,2025-10-15,Routine Checkup
15020,Bird,Cockatiel,1.1,F,6.8,High,Commercial Kibble,464.0,29.4,18.1,Respiratory Infection,"Kerala, India",28.5,84.8,211.8,51.8,0.24,None,None,2025-09-29,Routine Checkup
15021,Bird,Parakeet,4.5,F,2.6,High,Raw + Veg Mix,615.0,34.2,17.2,Ear Infection,"Maharashtra, India",30.2,63.4,206.1,98.7,0.46,Sneezing,None,2025-10-01,Routine Checkup
15022,Cat,Bengal,2.4,F,7.5,Low,Commercial Kibble,853.0,34.4,12.3,Arthritis,"Maharashtra, India",28.7,68.6,245.2,119.1,0.4,None,None,2025-10-06,Routine Checkup
15023,Rabbit,Holland Lop,4.1,F,11.5,Low,Raw + Veg Mix,934.0,25.4,14.7,Feline Upper Resp Infection,"Delhi, India",18.1,33.0,70.5,222.4,0.55,Limping,None,2025-09-25,Routine Checkup
15024,Bird,Parakeet,4.5,F,7.6,Low,Commercial Kibble,802.0,27.4,16.2,None,"Kerala, India",30.3,84.8,297.6,35.4,0.29,Vomiting,None,2025-10-17,Routine Checkup
15025,Bird,Canary,7.4,M,10.2,Medium,Mixed Diet,1865.0,21.7,16.3,None,"Tamil Nadu, India",28.1,74.0,89.1,65.2,0.29,None,None,2025-09-26,Routine Checkup
15026,Rabbit,Holland Lop,9.7,F,6.1,High,Homemade Cooked,1729.0,30.8,17.6,None,"Delhi, India",31.7,57.4,59.3,298.3,0.43,Watery Eyes,Respiratory Infection,2025-10-14,Vet exam and vaccination update
15027,Dog,Labrador,6.6,F,16.3,Medium,Mixed Diet,1941.0,33.6,11.5,None,"Kerala, India",29.4,77.1,258.5,52.3,0.18,None,None,2025-10-12,Routine Checkup
15028,Rabbit,Netherland Dwarf,7.4,F,7.3,Medium,Raw + Veg Mix,1216.0,29.9,17.5,None,"Tamil Nadu, India",31.0,73.3,111.2,69.3,0.37,Loss of Appetite,Feline Upper Resp Infection,2025-10-15,Administer antibiotics
15029,Bird,Parakeet,0.7,M,3.2,Medium,Dry + Wet Mix,740.0,25.8,12.0,Arthritis,"Kerala, India",28.0,89.2,347.7,36.1,0.23,Limping,None,2025-10-06,Routine Checkup
15030,Rabbit,Netherland Dwarf,0.5,F,10.1,High,Mixed Diet,388.0,27.1,12.8,Feline Upper Resp Infection,"Kerala, India",25.1,77.2,190.0,54.0,0.24,None,None,2025-10-22,Routine Checkup
15031,Bird,Cockatiel,11.6,M,2.8,Low,Commercial Kibble,846.0,30.3,12.5,None,"Tamil Nadu, India",34.4,70.8,163.2,84.8,0.35,None,None,2025-10-07,Routine Checkup
15032,Dog,Pug,14.5,F,22.5,Medium,Dry + Wet Mix,1903.0,24.8,13.8,Feline Upper Resp Infection,"Kerala, India",27.6,73.0,251.7,32.8,0.35,None,None,2025-10-23,Routine Checkup
15033,Rabbit,Holland Lop,12.6,M,6.6,High,Mixed Diet,898.0,25.1,10.4,None,"Delhi, India",23.4,53.2,11.8,320.8,0.46,None,None,2025-10-18,Routine Checkup
15034,Hamster,Syrian,3.2,M,2.7,High,Commercial Kibble,300.0,32.7,12.7,None,"Tamil Nadu, India",34.7,69.1,104.2,44.8,0.28,Sneezing,None,2025-10-20,Routine Checkup
15035,Hamster,Syrian,11.2,F,10.7,High,Homemade Cooked,1948.0,30.4,14.1,None,"Gujarat, India",32.0,43.3,108.5,95.0,0.33,None,None,2025-10-09,Routine Checkup
15036,Rabbit,Holland Lop,11.9,M,3.0,Medium,Dry + Wet Mix,831.0,28.5,10.3,Parvovirus,"Maharashtra, India",23.8,59.1,97.3,51.3,0.36,None,None,2025-10-16,Routine Checkup
15037,Cat,Maine Coon,13.5,F,9.1,High,Homemade Cooked,1221.0,23.6,13.4,Arthritis,"Gujarat, India",37.2,53.3,86.8,108.8,0.36,None,None,2025-10-14,Routine Checkup
15038,Cat,Siamese,3.6,F,10.6,Medium,Raw + Veg Mix,307.0,24.0,12.9,None,"Maharashtra, India",22.8,65.4,221.1,63.4,0.41,Coughing,None,2025-10-14,Routine Checkup
15039,Dog,German Shepherd,11.3,M,24.3,High,Dry + Wet Mix,770.0,33.8,19.3,None,"Maharashtra, India",31.7,41.3,150.7,100.3,0.32,None,None,2025-10-11,Routine Checkup
15040,Dog,Golden Retriever,6.7,F,11.1,Medium,Mixed Diet,400.0,32.2,16.9,Ear Infection,"Delhi, India",33.7,39.2,79.8,284.8,0.52,Lethargy,None,2025-10-16,Routine Checkup
15041,Dog,Golden Retriever,8.4,F,23.8,Low,Homemade Cooked,2113.0,31.0,16.5,Feline Upper Resp Infection,"Maharashtra, India",22.8,60.6,231.7,89.4,0.21,None,None,2025-10-12,Routine Checkup
15042,Dog,Labrador,9.3,M,20.8,Medium,Commercial Kibble,591.0,26.8,16.2,Feline Upper Resp Infection,"Maharashtra, India",32.0,42.2,185.0,107.3,0.26,None,None,2025-09-23,Routine Checkup
15043,Cat,Siamese,11.8,M,5.6,Medium,Raw + Veg Mix,1719.0,20.3,11.0,None,"Tamil Nadu, India",27.3,68.8,118.3,60.7,0.33,None,None,2025-09-27,Routine Checkup
15044,Hamster,Syrian,5.0,F,4.4,High,Commercial Kibble,1396.0,27.8,16.5,Ear Infection,"Maharashtra, India",28.7,46.6,73.6,105.9,0.28,None,None,2025-10-22,Routine Checkup
15045,Hamster,Roborovski,6.5,F,6.2,Medium,Homemade Cooked,1933.0,28.2,11.9,Ear Infection,"Delhi, India",35.5,54.2,72.4,256.1,0.43,Loss of Appetite,None,2025-10-23,Routine Checkup
15046,Hamster,Syrian,12.7,M,10.2,Medium,Dry + Wet Mix,1961.0,20.7,15.7,Respiratory Infection,"Delhi, India",26.5,59.5,79.3,314.5,0.5,None,None,2025-09-25,Routine Checkup
15047,Rabbit,Holland Lop,9.2,F,5.6,Low,Dry + Wet Mix,951.0,20.1,15.5,Respiratory Infection,"Gujarat, India",35.5,33.5,68.8,123.1,0.44,None,None,2025-10-15,Routine Checkup
15048,Cat,Bengal,7.3,M,11.1,High,Homemade Cooked,1919.0,21.6,10.6,None,"Tamil Nadu, India",31.0,77.9,132.2,41.5,0.33,Lethargy,Feline Upper Resp Infection,2025-10-02,Vet exam and vaccination update
15049,Rabbit,Netherland Dwarf,12.9,M,5.2,Medium,Commercial Kibble,858.0,31.0,14.9,None,"Delhi, India",32.2,52.3,20.0,306.3,0.64,Lethargy,None,2025-10-04,Routine Checkup
15050,Hamster,Roborovski,0.9,F,5.4,Low,Mixed Diet,1759.0,24.3,12.6,Respiratory Infection,"Maharashtra, India",33.7,46.2,137.6,118.7,0.22,Sneezing,Feline Upper Resp Infection,2025-10-16,Vet exam and vaccination update
15051,Dog,German Shepherd,1.4,M,8.5,High,Dry + Wet Mix,1129.0,25.0,12.6,Feline Upper Resp Infection,"Delhi, India",21.1,26.8,33.2,307.3,0.49,None,None,2025-10-23,Routine Checkup
15052,Dog,Pug,0.8,F,4.9,Low,Mixed Diet,2066.0,22.0,14.3,None,"Maharashtra, India",30.3,47.9,215.0,59.3,0.23,Lethargy,None,2025-10-21,Routine Checkup
15053,Cat,British Shorthair,2.8,M,9.1,High,Homemade Cooked,435.0,27.6,16.1,None,"Gujarat, India",32.2,38.4,59.8,95.3,0.41,Sneezing,None,2025-10-19,Routine Checkup
15054,Cat,Maine Coon,10.1,M,9.2,Medium,Commercial Kibble,705.0,34.9,18.5,None,"Gujarat, India",38.0,41.9,43.9,107.4,0.25,Vomiting,None,2025-10-21,Routine Checkup
15055,Hamster,Syrian,3.5,M,11.9,Low,Dry + Wet Mix,592.0,22.6,18.8,None,"Delhi, India",15.2,53.8,82.9,214.3,0.53,None,None,2025-10-05,Routine Checkup
15056,Bird,Cockatiel,3.8,M,5.0,Medium,Dry + Wet Mix,1646.0,31.4,14.5,None,"Delhi, India",30.5,56.4,37.6,218.9,0.39,None,None,2025-10-04,Routine Checkup
15057,Rabbit,Netherland Dwarf,5.1,F,7.5,High,Raw + Veg Mix,559.0,30.0,12.7,None,"Delhi, India",33.8,47.4,98.6,228.8,0.43,None,None,2025-10-09,Routine Checkup
15058,Bird,Canary,9.4,M,7.4,Medium,Raw + Veg Mix,1533.0,25.3,18.2,Arthritis,"Gujarat, India",30.9,33.2,122.5,107.6,0.24,None,None,2025-10-14,Routine Checkup
15059,Bird,Parakeet,5.4,M,7.5,High,Raw + Veg Mix,1182.0,22.7,13.2,Ear Infection,"Gujarat, India",33.1,37.3,19.5,121.6,0.33,Lethargy,None,2025-10-21,Routine Checkup
15060,Cat,Siamese,9.7,F,9.5,High,Homemade Cooked,1726.0,24.0,14.3,None,"Maharashtra, India",28.4,49.8,105.3,119.7,0.34,None,None,2025-10-04,Routine Checkup
15061,Bird,Cockatiel,9.5,F,5.6,High,Raw + Veg Mix,1348.0,34.7,19.5,Respiratory Infection,"Kerala, India",31.7,85.9,292.7,36.1,0.42,None,None,2025-10-02,Routine Checkup
15062,Hamster,Roborovski,11.1,M,8.7,High,Homemade Cooked,977.0,21.1,17.1,None,"Maharashtra, India",32.7,49.5,210.5,103.3,0.29,Sneezing,Arthritis,2025-10-02,Provide joint supplements
15063,Bird,Canary,3.3,F,11.4,Medium,Homemade Cooked,1680.0,23.9,19.1,Ear Infection,"Tamil Nadu, India",29.6,63.9,105.8,49.8,0.38,None,None,2025-09-29,Routine Checkup
15064,Cat,British Shorthair,4.4,M,2.2,High,Raw + Veg Mix,575.0,26.9,10.6,None,"Tamil Nadu, India",29.3,62.1,146.1,65.3,0.21,Coughing,None,2025-10-20,Routine Checkup
15065,Rabbit,Netherland Dwarf,6.0,M,5.5,High,Commercial Kibble,1517.0,20.4,19.8,Arthritis,"Maharashtra, India",24.2,49.9,52.6,115.2,0.29,Vomiting,None,2025-10-18,Routine Checkup
15066,Dog,Pug,8.7,M,3.8,High,Dry + Wet Mix,1971.0,24.0,17.0,None,"Gujarat, India",34.5,32.9,19.9,75.2,0.4,None,None,2025-10-01,Routine Checkup
15067,Hamster,Roborovski,10.9,F,3.2,High,Homemade Cooked,1159.0,22.7,17.6,None,"Tamil Nadu, India",33.4,69.8,157.9,45.9,0.35,None,None,2025-10-03,Routine Checkup
15068,Cat,Persian,9.6,M,9.7,Low,Mixed Diet,1074.0,30.2,15.6,Feline Upper Resp Infection,"Kerala, India",28.5,83.7,328.1,36.7,0.38,Vomiting,Feline Upper Resp Infection,2025-10-20,Administer antibiotics
15069,Hamster,Syrian,11.7,F,3.1,Medium,Mixed Diet,1610.0,25.5,17.5,None,"Kerala, India",26.0,77.1,380.2,35.1,0.2,None,None,2025-10-03,Routine Checkup
15070,Bird,Parakeet,4.3,M,9.8,Low,Commercial Kibble,649.0,30.0,10.0,Skin Allergy,"Tamil Nadu, India",34.8,71.4,181.4,62.6,0.42,Vomiting,Arthritis,2025-09-30,Administer antibiotics
15071,Dog,Labrador,11.4,F,38.7,Medium,Homemade Cooked,331.0,31.3,19.0,None,"Kerala, India",27.5,74.8,245.5,58.5,0.32,Watery Eyes,None,2025-10-15,Routine Checkup
15072,Dog,Beagle,3.0,F,35.0,Low,Commercial Kibble,1095.0,21.4,11.9,Arthritis,"Delhi, India",36.2,36.6,99.6,263.2,0.51,Limping,Respiratory Infection,2025-10-17,Vet exam and vaccination update
15073,Rabbit,Netherland Dwarf,8.3,F,10.5,High,Homemade Cooked,560.0,28.9,17.4,None,"Gujarat, India",26.1,32.5,56.0,124.1,0.27,Lethargy,None,2025-10-15,Routine Checkup
15074,Hamster,Syrian,6.7,F,2.6,High,Commercial Kibble,461.0,29.5,14.2,Feline Upper Resp Infection,"Tamil Nadu, India",30.5,72.2,175.8,45.7,0.33,None,None,2025-10-20,Routine Checkup
15075,Hamster,Roborovski,0.6,M,3.9,High,Dry + Wet Mix,1445.0,31.0,18.5,None,"Delhi, India",21.7,39.3,13.8,296.0,0.46,Lethargy,Skin Allergy,2025-09-27,Provide joint supplements
15076,Bird,Canary,2.4,M,6.3,Low,Dry + Wet Mix,547.0,28.8,16.1,None,"Maharashtra, India",33.5,57.1,229.3,70.4,0.36,Vomiting,Respiratory Infection,2025-09-23,Administer antibiotics
15077,Dog,Golden Retriever,1.4,M,33.3,Medium,Mixed Diet,921.0,25.8,13.2,Arthritis,"Delhi, India",31.9,22.7,31.1,185.7,0.49,Limping,Respiratory Infection,2025-10-01,Provide joint supplements
15078,Dog,Beagle,8.1,F,31.1,Low,Mixed Diet,1039.0,22.3,17.6,Parvovirus,"Tamil Nadu, India",33.4,65.8,168.2,44.1,0.19,Vomiting,None,2025-10-12,Routine Checkup
15079,Cat,Siamese,5.7,F,4.0,Low,Homemade Cooked,928.0,28.2,13.1,Feline Upper Resp Infection,"Maharashtra, India",25.7,52.6,168.4,83.3,0.22,None,None,2025-10-22,Routine Checkup
15080,Hamster,Syrian,1.9,M,10.8,High,Mixed Diet,2192.0,28.7,11.2,None,"Tamil Nadu, India",34.0,73.2,159.2,75.0,0.3,Lethargy,None,2025-09-28,Routine Checkup
15081,Bird,Canary,0.7,M,11.6,High,Homemade Cooked,685.0,20.4,18.6,Skin Allergy,"Delhi, India",36.5,58.4,33.0,270.2,0.46,Watery Eyes,Feline Upper Resp Infection,2025-10-05,Hydration therapy
15082,Bird,Parakeet,12.6,M,6.3,Low,Commercial Kibble,1065.0,27.7,13.5,None,"Kerala, India",28.0,78.3,153.0,41.4,0.21,Vomiting,None,2025-10-15,Routine Checkup
15083,Hamster,Syrian,7.9,M,9.6,High,Homemade Cooked,454.0,28.5,15.2,None,"Delhi, India",37.7,36.4,71.4,242.7,0.37,Lethargy,Arthritis,2025-10-05,Provide joint supplements
15084,Hamster,Syrian,13.3,M,11.5,Low,Homemade Cooked,1347.0,34.8,19.5,Ear Infection,"Maharashtra, India",24.5,62.8,108.0,84.2,0.38,None,None,2025-09-29,Routine Checkup
15085,Cat,Siamese,12.4,M,2.8,Low,Homemade Cooked,1795.0,33.9,13.5,Arthritis,"Delhi, India",20.2,26.6,48.2,317.6,0.59,Lethargy,Feline Upper Resp Infection,2025-10-02,Adjust diet: increase protein
15086,Hamster,Roborovski,13.0,M,6.4,Low,Commercial Kibble,1281.0,24.2,17.3,Ear Infection,"Delhi, India",22.7,27.4,67.4,225.0,0.46,None,None,2025-10-16,Routine Checkup
15087,Hamster,Syrian,2.9,M,8.8,Medium,Mixed Diet,1559.0,24.3,11.9,None,"Delhi, India",30.5,50.6,35.0,158.9,0.5,None,None,2025-10-12,Routine Checkup
15088,Rabbit,Holland Lop,6.4,M,3.9,High,Homemade Cooked,1437.0,27.6,11.7,Feline Upper Resp Infection,"Kerala, India",28.7,75.6,252.7,40.0,0.29,Watery Eyes,None,2025-10-23,Routine Checkup
15089,Rabbit,Netherland Dwarf,13.0,M,5.6,Low,Dry + Wet Mix,1493.0,31.5,12.3,None,"Tamil Nadu, India",26.1,72.9,159.4,64.9,0.23,None,None,2025-10-22,Routine Checkup
15090,Hamster,Syrian,11.2,M,8.1,Medium,Dry + Wet Mix,1875.0,30.2,11.5,None,"Maharashtra, India",22.3,55.9,138.8,99.6,0.44,Sneezing,None,2025-09-30,Routine Checkup
15091,Dog,Golden Retriever,6.6,F,25.5,Medium,Commercial Kibble,371.0,30.6,18.0,None,"Delhi, India",23.9,46.7,70.4,262.7,0.59,Lethargy,None,2025-09-29,Routine Checkup
15092,Cat,Persian,1.4,F,4.0,Low,Homemade Cooked,525.0,31.1,13.5,Feline Upper Resp Infection,"Tamil Nadu, India",34.5,77.6,116.8,49.1,0.37,None,None,2025-10-16,Routine Checkup
15093,Bird,Canary,4.8,M,3.3,High,Mixed Diet,2069.0,23.2,16.4,None,"Delhi, India",39.9,51.2,88.0,349.3,0.59,Loss of Appetite,None,2025-10-01,Routine Checkup
15094,Dog,German Shepherd,6.7,F,12.0,Low,Mixed Diet,566.0,30.1,17.7,None,"Delhi, India",31.9,44.6,53.5,269.3,0.44,Coughing,Ear Infection,2025-10-23,Administer antibiotics
15095,Bird,Cockatiel,11.6,F,10.7,Low,Mixed Diet,1846.0,22.5,12.6,Ear Infection,"Delhi, India",38.9,34.7,69.9,271.1,0.39,Lethargy,None,2025-10-16,Routine Checkup
15096,Cat,Bengal,2.4,F,11.3,High,Raw + Veg Mix,1393.0,27.3,13.0,Parvovirus,"Delhi, India",24.6,37.2,80.0,286.7,0.46,None,None,2025-10-05,Routine Checkup
15097,Dog,Golden Retriever,2.6,M,15.5,Medium,Homemade Cooked,438.0,31.5,11.6,Parvovirus,"Gujarat, India",31.2,39.1,140.8,92.0,0.27,None,None,2025-10-13,Routine Checkup
15098,Cat,Siamese,9.6,F,9.1,High,Mixed Diet,1341.0,20.2,18.9,None,"Kerala, India",29.2,82.4,359.2,40.3,0.35,None,None,2025-10-22,Routine Checkup
15099,Rabbit,Netherland Dwarf,4.2,F,7.7,Medium,Homemade Cooked,1150.0,21.5,12.1,None,"Delhi, India",39.4,57.8,92.8,155.6,0.5,None,None,2025-10-19,Routine Checkup
15100,Dog,Golden Retriever,13.1,M,12.4,Low,Homemade Cooked,1831.0,31.3,19.0,None,"Maharashtra, India",22.8,51.9,206.8,104.0,0.4,None,None,2025-09-28,Routine Checkup
15101,Hamster,Syrian,3.5,M,12.0,Medium,Raw + Veg Mix,414.0,24.9,15.8,Parvovirus,"Gujarat, India",32.7,49.3,64.3,136.1,0.42,Loss of Appetite,None,2025-10-21,Routine Checkup
15102,Bird,Cockatiel,0.9,M,10.0,High,Dry + Wet Mix,536.0,32.3,14.2,Arthritis,"Tamil Nadu, India",25.0,73.4,93.0,69.7,0.29,Limping,None,2025-10-01,Routine Checkup
15103,Bird,Canary,8.2,F,9.1,Low,Raw + Veg Mix,354.0,20.4,11.7,Parvovirus,"Gujarat, India",31.4,38.1,48.5,71.1,0.18,None,None,2025-10-23,Routine Checkup
15104,Rabbit,Netherland Dwarf,13.7,M,5.5,Medium,Mixed Diet,1934.0,34.2,11.8,None,"Tamil Nadu, India",29.0,73.8,199.5,47.1,0.17,Sneezing,Respiratory Infection,2025-09-27,Hydration therapy
15105,Dog,Golden Retriever,7.3,M,38.2,Low,Dry + Wet Mix,1542.0,33.7,16.5,None,"Tamil Nadu, India",24.7,60.4,189.7,89.2,0.34,None,None,2025-09-25,Routine Checkup
15106,Cat,Siamese,14.4,F,6.9,High,Dry + Wet Mix,1443.0,26.0,19.1,Feline Upper Resp Infection,"Delhi, India",15.7,23.5,17.7,284.0,0.57,None,None,2025-10-04,Routine Checkup
15107,Cat,Maine Coon,9.8,M,8.8,Low,Mixed Diet,606.0,20.8,19.9,Ear Infection,"Gujarat, India",24.4,56.8,127.5,103.5,0.31,Vomiting,None,2025-09-25,Routine Checkup
15108,Hamster,Roborovski,6.1,F,3.8,High,Raw + Veg Mix,1632.0,25.0,11.2,None,"Tamil Nadu, India",26.7,65.0,111.0,65.6,0.32,Coughing,None,2025-09-30,Routine Checkup
15109,Rabbit,Holland Lop,1.2,F,3.6,Low,Homemade Cooked,2064.0,23.9,12.8,Ear Infection,"Gujarat, India",23.2,45.1,86.8,117.1,0.33,Sneezing,None,2025-09-30,Routine Checkup
15110,Hamster,Syrian,13.9,M,3.4,High,Commercial Kibble,977.0,25.7,14.0,None,"Delhi, India",36.8,58.0,74.6,282.3,0.58,Vomiting,None,2025-10-22,Routine Checkup
15111,Rabbit,Holland Lop,7.0,M,5.1,Low,Homemade Cooked,2041.0,24.6,10.3,None,"Gujarat, India",30.1,31.0,20.9,141.3,0.3,Watery Eyes,Skin Allergy,2025-10-07,Provide joint supplements
15112,Cat,British Shorthair,10.5,F,6.4,Medium,Mixed Diet,1494.0,25.9,12.7,Arthritis,"Kerala, India",31.3,86.3,219.3,53.8,0.35,None,None,2025-10-09,Routine Checkup
15113,Rabbit,Holland Lop,7.3,F,10.0,High,Mixed Diet,976.0,27.3,18.4,None,"Maharashtra, India",32.6,67.5,100.9,81.5,0.25,Watery Eyes,None,2025-10-01,Routine Checkup
15114,Dog,Pug,1.3,F,15.5,Medium,Commercial Kibble,1880.0,33.0,12.9,None,"Kerala, India",25.2,82.6,176.2,52.6,0.43,Limping,None,2025-10-09,Routine Checkup
15115,Hamster,Roborovski,13.2,M,2.4,High,Raw + Veg Mix,1577.0,31.1,14.1,None,"Kerala, India",28.6,83.3,302.6,43.9,0.35,None,None,2025-10-09,Routine Checkup
15116,Rabbit,Holland Lop,10.8,F,9.6,Low,Homemade Cooked,1944.0,27.6,11.9,Parvovirus,"Tamil Nadu, India",27.2,61.6,87.7,66.7,0.29,Coughing,Skin Allergy,2025-10-11,Adjust diet: increase protein
15117,Rabbit,Netherland Dwarf,2.7,M,3.2,Low,Mixed Diet,1923.0,32.2,19.3,Respiratory Infection,"Tamil Nadu, India",29.0,77.8,114.7,65.3,0.2,None,None,2025-10-02,Routine Checkup
15118,Dog,Golden Retriever,9.6,M,28.3,High,Dry + Wet Mix,402.0,29.0,11.8,None,"Kerala, India",30.5,76.0,237.2,56.7,0.23,Vomiting,None,2025-10-02,Routine Checkup
15119,Hamster,Roborovski,13.8,F,3.1,Low,Homemade Cooked,2184.0,22.0,11.5,None,"Maharashtra, India",32.8,41.8,86.8,94.8,0.23,None,None,2025-09-23,Routine Checkup
15120,Hamster,Syrian,12.4,M,2.5,Low,Homemade Cooked,449.0,22.9,18.4,Ear Infection,"Kerala, India",29.9,78.9,368.6,40.6,0.19,None,None,2025-10-02,Routine Checkup
